season,player,pos,fg_per_36_min,fga_per_36_min,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,percent_corner_3s_of_3pa,corner_3_point_percent
2015,J.J. Hickson,C,5.6,11.7,0.475,4.3,0.996,0.558,0.294,0.096,0.048,0.004,0.477,0,0.67,NA,0.163,0.5,0
2015,J.J. Redick,SG,6.7,14,0.477,19,0.512,0.091,0.049,0.068,0.304,0.488,0.515,0.437,0.887,0.96,0,0.286,0.443
2015,J.R. Smith,SG,5.5,13.1,0.417,19.4,0.436,0.106,0.058,0.062,0.209,0.564,0.462,0.383,0.401,0.791,0.023,0.192,0.402
2015,Jae Crowder,SF,5,11.9,0.42,14.6,0.618,0.279,0.07,0.097,0.174,0.382,0.499,0.293,0.679,0.967,0.031,0.255,0.302
2015,Jae Crowder,SF,5.1,12.2,0.418,14.3,0.638,0.292,0.075,0.1,0.173,0.362,0.495,0.282,0.709,0.979,0.034,0.229,0.231
2015,JaKarr Sampson,SF,4.6,11,0.422,11.4,0.633,0.373,0.188,0.046,0.029,0.367,0.525,0.244,0.47,0.968,0.075,0.362,0.217
2015,Jamal Crawford,SG,7,17.7,0.396,18.1,0.566,0.079,0.12,0.118,0.249,0.434,0.448,0.327,0.319,0.748,0.001,0.198,0.361
2015,Jameer Nelson,PG,5.2,12.9,0.407,17.8,0.488,0.149,0.105,0.05,0.185,0.512,0.472,0.345,0.259,0.551,0,0.097,0.48
2015,James Ennis III,SF,3.5,8.5,0.409,12.7,0.615,0.372,0.105,0.024,0.113,0.385,0.461,0.326,0.6,0.935,0.093,0.453,0.349
2015,James Harden,SG,7.8,17.8,0.44,13.5,0.622,0.311,0.106,0.074,0.131,0.378,0.48,0.375,0.166,0.51,0.023,0.108,0.467
2015,James Johnson,PF,6.3,10.6,0.589,6.3,0.874,0.532,0.238,0.042,0.062,0.126,0.643,0.216,0.458,1,0.126,0.471,0.292
2015,James Jones,SF,4,10.8,0.368,23,0.129,0.015,0.015,0.035,0.065,0.871,0.423,0.36,0.818,0.984,0,0.349,0.311
2015,Jared Dudley,SG,4.2,8.9,0.468,16.8,0.546,0.17,0.05,0.109,0.217,0.454,0.537,0.385,0.782,1,0.005,0.359,0.391
2015,Jared Sullinger,PF,7.1,16.3,0.439,11.9,0.74,0.27,0.222,0.109,0.14,0.26,0.494,0.283,0.521,0.981,0.017,0.054,0.4
2015,Jarrett Jack,PG,5.8,13.1,0.439,13.7,0.821,0.131,0.214,0.204,0.272,0.179,0.477,0.267,0.191,0.872,0.001,0.295,0.465
2015,Jason Maxiell,PF,3.3,7.9,0.422,7.1,1,0.349,0.302,0.229,0.12,0,0.422,NA,0.753,NA,0.078,NA,NA
2015,Jason Smith,C,5.2,11.9,0.434,13.5,0.929,0.145,0.132,0.206,0.446,0.071,0.44,0.357,0.727,1,0.008,0.857,0.417
2015,Jason Terry,SG,4.1,9.8,0.422,20.2,0.276,0.07,0.07,0.054,0.083,0.724,0.504,0.39,0.468,0.937,0.002,0.446,0.493
2015,Jason Thompson,PF,3.6,7.7,0.47,8.4,0.998,0.313,0.329,0.098,0.257,0.002,0.471,0,0.667,NA,0.098,0,NA
2015,Jeff Ayres,PF,5.2,8.9,0.579,3.8,1,0.653,0.189,0.116,0.042,0,0.579,NA,0.727,NA,0.221,NA,NA
2015,Jeff Green,SF,6.1,14.2,0.43,12.6,0.698,0.266,0.208,0.1,0.124,0.302,0.473,0.332,0.498,0.856,0.069,0.267,0.423
2015,Jeff Teague,PG,6.6,14.3,0.46,10,0.767,0.364,0.234,0.085,0.083,0.233,0.496,0.343,0.193,0.69,0.024,0.116,0.333
2015,Jerami Grant,SF,3.2,9.2,0.352,13.6,0.557,0.321,0.131,0.037,0.068,0.443,0.383,0.314,0.613,0.98,0.082,0.276,0.372
2015,Jeremy Lin,PG,5.2,12.3,0.424,12.8,0.731,0.28,0.148,0.119,0.183,0.269,0.444,0.369,0.297,0.585,0,0.091,0.375
2015,Jerryd Bayless,PG,4.6,10.8,0.426,13.5,0.767,0.242,0.126,0.078,0.322,0.233,0.462,0.308,0.404,0.973,0.029,0.425,0.275
2015,Jimmer Fredette,PG,4.5,11.7,0.38,13.2,0.711,0.217,0.211,0.133,0.151,0.289,0.458,0.188,0.352,0.889,0,0.25,0.25
2015,Jimmy Butler,SG,6,13.1,0.462,11.8,0.788,0.336,0.121,0.121,0.212,0.212,0.484,0.378,0.569,0.918,0.058,0.244,0.447
2015,Joakim Noah,C,3.3,7.5,0.445,5.4,0.995,0.621,0.176,0.019,0.18,0.005,0.447,0,0.637,NA,0.063,0,NA
2015,Jodie Meeks,SG,5.5,13.1,0.416,15.3,0.603,0.189,0.137,0.101,0.176,0.397,0.46,0.349,0.845,0.932,0.007,0.217,0.348
2015,Joe Harris,SG,3.5,8.8,0.4,18.9,0.3,0.125,0.067,0.042,0.067,0.7,0.472,0.369,0.765,0.968,0,0.536,0.378
2015,Joe Ingles,SF,3.2,7.6,0.415,18.4,0.429,0.119,0.093,0.051,0.167,0.571,0.493,0.356,0.293,0.931,0.014,0.317,0.453
2015,Joe Johnson,SG,5.8,13.2,0.435,14.5,0.671,0.098,0.279,0.136,0.159,0.329,0.472,0.359,0.231,0.893,0.001,0.285,0.333
2015,Joey Dorsey,PF,3.4,6.1,0.552,2,0.993,0.772,0.207,0.007,0.007,0.007,0.556,0,0.75,NA,0.262,0,NA
2015,John Henson,C,5.7,10.1,0.566,2.5,1,0.642,0.332,0.023,0.003,0,0.566,NA,0.765,NA,0.176,NA,NA
2015,John Wall,PG,6.6,14.8,0.445,13,0.814,0.288,0.077,0.127,0.322,0.186,0.478,0.3,0.2,0.646,0.032,0.198,0.256
2015,Jon Leuer,PF,5.3,11.9,0.443,10.8,0.894,0.319,0.143,0.15,0.282,0.106,0.467,0.241,0.781,1,0.062,0.345,0.4
2015,Jonas Jerebko,PF,4.9,11.1,0.446,13.4,0.631,0.296,0.15,0.034,0.15,0.369,0.481,0.386,0.687,1,0.034,0.264,0.486
2015,Jonas Valančiūnas,C,6.4,11.2,0.572,4.1,0.998,0.505,0.38,0.063,0.051,0.002,0.573,0,0.534,NA,0.113,0,NA
2015,Jordan Clarkson,PG,6.5,14.5,0.448,11.8,0.797,0.287,0.183,0.106,0.221,0.203,0.482,0.314,0.279,0.737,0.035,0.099,0.333
2015,Jordan Hill,C,6.9,14.9,0.459,10.5,0.986,0.25,0.227,0.138,0.372,0.014,0.462,0.273,0.619,0.333,0.058,0.545,0.333
2015,Josh Smith,PF,6.5,15.4,0.419,10.7,0.769,0.297,0.291,0.037,0.144,0.231,0.451,0.316,0.579,0.958,0.047,0.232,0.434
2015,Josh Smith,PF,6.7,15.3,0.438,11.4,0.68,0.297,0.27,0.044,0.069,0.32,0.489,0.33,0.556,0.968,0.055,0.241,0.413
2015,Justin Holiday,SG,5,12.9,0.387,16.7,0.536,0.2,0.072,0.072,0.191,0.464,0.444,0.321,0.75,0.943,0.064,0.239,0.462
2015,Jusuf Nurkić,C,5.6,12.5,0.446,4.5,0.995,0.486,0.397,0.023,0.089,0.005,0.449,0,0.673,NA,0.055,0.5,0
2015,K.J. McDaniels,SG,4.6,11.6,0.396,11.7,0.654,0.376,0.131,0.065,0.083,0.346,0.454,0.287,0.519,0.977,0.113,0.193,0.31
2015,K.J. McDaniels,SG,4.6,11.4,0.399,11.7,0.649,0.377,0.134,0.062,0.076,0.351,0.456,0.293,0.524,0.977,0.115,0.197,0.31
2015,Kawhi Leonard,SF,7,14.6,0.479,12.7,0.766,0.212,0.18,0.187,0.187,0.234,0.519,0.349,0.45,0.97,0.066,0.385,0.459
2015,Kelly Olynyk,C,6.3,13.4,0.475,12.2,0.669,0.356,0.131,0.076,0.106,0.331,0.538,0.349,0.642,0.951,0.044,0.109,0.368
2015,Kemba Walker,PG,6.4,16.7,0.385,13.8,0.715,0.258,0.115,0.13,0.211,0.285,0.418,0.304,0.259,0.659,0,0.089,0.28
2015,Kendrick Perkins,C,3.2,7.1,0.449,4.2,0.996,0.401,0.511,0.075,0.009,0.004,0.451,0,0.676,NA,0.101,0,NA
2015,Kendrick Perkins,C,3,6.8,0.441,4.3,0.995,0.387,0.527,0.075,0.005,0.005,0.443,0,0.671,NA,0.097,0,NA
2015,Kenneth Faried,PF,6.4,12.7,0.507,3.9,0.989,0.577,0.323,0.054,0.034,0.011,0.511,0.125,0.642,0,0.154,0.25,0.5
2015,Kent Bazemore,SG,3.8,9,0.426,12.4,0.601,0.329,0.151,0.057,0.063,0.399,0.467,0.364,0.624,0.938,0.066,0.485,0.422
2015,Kentavious Caldwell-Pope,SG,5.4,13.5,0.401,15.8,0.543,0.226,0.099,0.08,0.138,0.457,0.449,0.345,0.608,0.863,0.036,0.241,0.383
2015,Kevin Love,PF,5.9,13.5,0.434,14.3,0.588,0.213,0.181,0.08,0.114,0.412,0.48,0.367,0.691,0.986,0.03,0.321,0.365
2015,Kevin Séraphin,C,6.7,13.1,0.513,8,0.996,0.238,0.384,0.242,0.131,0.004,0.516,0,0.593,NA,0.062,0,NA
2015,Khris Middleton,SF,6.1,13.2,0.467,14.8,0.692,0.176,0.112,0.159,0.245,0.308,0.494,0.407,0.596,0.982,0.018,0.399,0.523
2015,Kirk Hinrich,SG,3.2,8.5,0.373,17.5,0.559,0.11,0.118,0.052,0.278,0.441,0.394,0.345,0.452,0.931,0,0.375,0.381
2015,Klay Thompson,SG,8.8,19,0.463,16.1,0.58,0.172,0.107,0.131,0.171,0.42,0.481,0.439,0.556,0.908,0.019,0.229,0.52
2015,Kosta Koufos,C,4.9,9.6,0.508,4.9,1,0.447,0.394,0.101,0.059,0,0.508,NA,0.753,NA,0.059,NA,NA
2015,Kris Humphries,PF,5.6,11.9,0.473,10.4,0.984,0.325,0.11,0.164,0.386,0.016,0.481,0,0.791,NA,0.096,0.714,0
2015,Kyle Korver,SG,4.3,8.9,0.487,21.7,0.252,0.047,0.022,0.035,0.148,0.748,0.47,0.492,0.915,0.964,0.005,0.247,0.541
2015,Kyle Lowry,PG,6.4,15.6,0.412,15.1,0.625,0.201,0.138,0.097,0.188,0.375,0.457,0.338,0.262,0.576,0,0.151,0.339
2015,Kyle O'Quinn,PF,5.2,10.6,0.492,11.4,0.822,0.285,0.202,0.103,0.231,0.178,0.538,0.279,0.626,1,0.054,0.14,0.5
2015,Kyle Singler,SF,3.6,9.2,0.386,17.1,0.46,0.152,0.11,0.076,0.121,0.54,0.371,0.398,0.605,0.969,0.016,0.39,0.415
2015,Kyle Singler,SF,3.9,9.8,0.4,17.2,0.466,0.151,0.111,0.069,0.134,0.534,0.393,0.406,0.609,0.961,0.014,0.369,0.42
2015,Kyrie Irving,PG,7.6,16.3,0.468,12.9,0.694,0.273,0.148,0.137,0.136,0.306,0.491,0.415,0.219,0.618,0.003,0.206,0.474
2015,LaMarcus Aldridge,PF,9.4,20.3,0.466,12.3,0.926,0.193,0.163,0.206,0.365,0.074,0.475,0.352,0.468,0.919,0.02,0.295,0.355
2015,Lance Stephenson,SG,4.7,12.6,0.376,12.5,0.809,0.295,0.124,0.122,0.269,0.191,0.425,0.171,0.28,0.833,0.005,0.086,0.111
2015,Lance Thomas,PF-SF,4.4,10.7,0.412,11.1,0.95,0.217,0.213,0.183,0.337,0.05,0.417,0.318,0.646,1,0.029,0.864,0.368
2015,Lavoy Allen,C,4.7,10.1,0.472,9.8,1,0.314,0.217,0.09,0.378,0,0.472,NA,0.674,NA,0.03,NA,NA
2015,Leandro Barbosa,SG,6.7,14.2,0.474,11.7,0.71,0.37,0.137,0.088,0.114,0.29,0.511,0.384,0.643,0.884,0,0.259,0.483
2015,LeBron James,SF,9,18.5,0.488,12.1,0.735,0.334,0.125,0.116,0.159,0.265,0.536,0.354,0.315,0.467,0.072,0.115,0.385
2015,Lou Amundson,PF,4.2,9.8,0.427,4.9,0.996,0.502,0.318,0.122,0.055,0.004,0.429,0,0.67,NA,0.071,0,NA
2015,Lou Williams,SG,6.7,16.6,0.404,17.4,0.518,0.112,0.125,0.124,0.157,0.482,0.464,0.34,0.283,0.559,0.006,0.23,0.485
2015,Luc Mbah a Moute,PF,4.7,11.9,0.395,13.8,0.682,0.305,0.086,0.038,0.253,0.318,0.435,0.307,0.63,0.968,0.027,0.163,0.333
2015,Luis Scola,PF,6.5,13.9,0.467,9.4,0.969,0.375,0.181,0.07,0.343,0.031,0.474,0.25,0.647,0.8,0.006,0.55,0.364
2015,Luke Babbitt,SF,4,8.3,0.479,17.8,0.401,0.094,0.135,0.099,0.073,0.599,0.429,0.513,0.515,1,0.005,0.426,0.551
2015,Luol Deng,SF,5.5,11.7,0.469,12.5,0.72,0.309,0.122,0.098,0.192,0.28,0.513,0.355,0.595,0.974,0.028,0.5,0.436
2015,Manu Ginóbili,SG,5.7,13.4,0.426,13.9,0.562,0.28,0.151,0.07,0.061,0.438,0.489,0.345,0.451,0.798,0.002,0.167,0.465
2015,Marc Gasol,C,7.1,14.4,0.494,9.6,0.984,0.241,0.281,0.221,0.242,0.016,0.5,0.176,0.628,0.667,0.054,0,NA
2015,Marcin Gortat,C,6.4,11.4,0.566,5.6,0.996,0.475,0.274,0.186,0.062,0.004,0.569,0,0.768,NA,0.077,0,NA
2015,Marco Belinelli,SG,5.2,12.2,0.423,18,0.511,0.13,0.079,0.077,0.226,0.489,0.471,0.374,0.637,0.919,0.004,0.235,0.444
2015,Marcus Morris,PF,5.8,13.4,0.434,16.2,0.59,0.155,0.096,0.155,0.185,0.41,0.487,0.358,0.443,0.902,0.014,0.329,0.408
2015,Marcus Smart,PG,3.5,9.5,0.367,17.5,0.43,0.176,0.09,0.071,0.092,0.57,0.41,0.335,0.393,0.901,0.015,0.176,0.396
2015,Mario Chalmers,PG,4.1,10.1,0.403,13.1,0.626,0.306,0.166,0.065,0.089,0.374,0.467,0.294,0.366,0.932,0.006,0.375,0.366
2015,Markieff Morris,PF,7.1,15.3,0.465,12,0.837,0.229,0.163,0.246,0.199,0.163,0.494,0.318,0.523,0.982,0.053,0.145,0.269
2015,Marreese Speights,C,9.5,19.3,0.492,10.6,0.972,0.316,0.141,0.102,0.413,0.028,0.498,0.278,0.776,0.8,0.056,0.222,0.25
2015,Marvin Williams,PF,3.7,8.8,0.424,18,0.465,0.154,0.087,0.036,0.188,0.535,0.5,0.358,0.748,0.979,0.022,0.257,0.471
2015,Mason Plumlee,C,5.8,10.1,0.573,2.2,0.994,0.744,0.233,0.012,0.004,0.006,0.576,0,0.682,NA,0.243,0,NA
2015,Matt Barnes,SF,4.4,9.9,0.444,16,0.397,0.253,0.099,0.014,0.03,0.603,0.569,0.362,0.723,0.985,0.032,0.468,0.375
2015,Matt Bonner,PF,3.6,8.9,0.409,17.5,0.452,0.048,0.27,0.07,0.065,0.548,0.462,0.365,0.625,1,0.004,0.159,0.35
2015,Matthew Dellavedova,SG,2.9,8,0.362,17.6,0.456,0.059,0.202,0.121,0.075,0.544,0.307,0.407,0.326,0.897,0,0.323,0.315
2015,Meyers Leonard,C,5.3,10.4,0.51,15.3,0.543,0.212,0.147,0.082,0.102,0.457,0.586,0.42,0.795,0.936,0.102,0.232,0.577
2015,Michael Carter-Williams,PG,6.1,15.4,0.396,10.1,0.834,0.333,0.229,0.096,0.176,0.166,0.428,0.235,0.204,0.917,0.032,0.124,0.211
2015,Michael Kidd-Gilchrist,SF,5.1,10.9,0.465,7.6,1,0.477,0.156,0.071,0.297,0,0.465,NA,0.714,NA,0.056,NA,NA
2015,Mike Conley,PG,6.4,14.3,0.446,13.1,0.686,0.277,0.17,0.098,0.142,0.314,0.473,0.386,0.241,0.72,0,0.159,0.432
2015,Mike Dunleavy,SF,4.1,9.4,0.435,18,0.453,0.173,0.064,0.031,0.185,0.547,0.468,0.407,0.765,0.963,0.004,0.186,0.449
2015,Mike Miller,SF,1.9,5.9,0.325,23.3,0.14,0.018,0.018,0.044,0.061,0.86,0.313,0.327,0.2,1,0,0.347,0.353
2015,Mike Scott,PF,6.4,14.5,0.444,15.2,0.576,0.183,0.166,0.117,0.11,0.424,0.517,0.344,0.881,1,0.038,0.198,0.421
2015,Miles Plumlee,C,4.1,7.7,0.535,3.2,1,0.61,0.291,0.087,0.012,0,0.535,NA,0.654,NA,0.193,NA,NA
2015,Miles Plumlee,C,3.8,7,0.549,3.4,1,0.6,0.297,0.087,0.015,0,0.549,NA,0.607,NA,0.185,NA,NA
2015,Mo Williams,PG,6.2,15.6,0.397,18.9,0.595,0.067,0.069,0.1,0.359,0.405,0.434,0.342,0.275,0.58,0,0.083,0.345
2015,Monta Ellis,SG,8,18.1,0.445,13.1,0.79,0.25,0.144,0.09,0.306,0.21,0.487,0.285,0.319,0.704,0.01,0.204,0.362
2015,Nenê,PF,6.5,12.8,0.511,7.8,0.992,0.423,0.158,0.191,0.22,0.008,0.513,0.2,0.699,1,0.106,0.6,0
2015,Nerlens Noel,C,4.7,10.2,0.462,5.1,1,0.462,0.329,0.124,0.084,0,0.462,NA,0.672,NA,0.193,NA,NA
2015,Nick Calathes,SG,4.5,10.6,0.421,9,0.826,0.36,0.263,0.109,0.093,0.174,0.456,0.256,0.452,0.727,0,0.186,0.125
2015,Nick Collison,PF,3.5,8.3,0.419,10.9,0.763,0.379,0.138,0.047,0.198,0.237,0.466,0.267,0.689,1,0.04,0.567,0.294
2015,Nicolas Batum,SF,3.6,9.1,0.4,17.4,0.485,0.18,0.04,0.078,0.187,0.515,0.481,0.324,0.564,0.77,0.033,0.207,0.359
2015,Nik Stauskas,SG,3.4,9.5,0.365,17.1,0.497,0.179,0.084,0.061,0.172,0.503,0.408,0.322,0.467,0.917,0.014,0.255,0.289
2015,Nikola Mirotić,PF,5.5,13.6,0.405,15.6,0.498,0.264,0.077,0.063,0.095,0.502,0.495,0.316,0.545,0.909,0.027,0.291,0.33
2015,Nikola Vučević,C,9,17.2,0.523,8.6,0.995,0.308,0.276,0.153,0.257,0.005,0.524,0.333,0.655,1,0.053,0,NA
2015,Norris Cole,PG,4.5,11,0.412,14.4,0.685,0.244,0.102,0.093,0.246,0.315,0.458,0.313,0.4,0.836,0.004,0.295,0.288
2015,O.J. Mayo,SG,6.3,14.9,0.422,15.2,0.605,0.197,0.111,0.11,0.187,0.395,0.465,0.357,0.624,0.919,0.013,0.43,0.437
2015,Ömer Aşık,C,3.9,7.5,0.517,1.4,1,0.896,0.09,0.012,0.002,0,0.517,NA,0.69,NA,0.223,NA,NA
2015,Omri Casspi,SF,5.3,10.9,0.489,8,0.796,0.382,0.358,0.035,0.021,0.204,0.512,0.402,0.667,0.914,0.063,0.149,0.385
2015,Otto Porter Jr.,SF,4.4,9.8,0.45,14,0.734,0.225,0.133,0.084,0.292,0.266,0.491,0.337,0.759,0.943,0.056,0.433,0.356
2015,P.J. Tucker,SF,3.9,9,0.438,13.9,0.577,0.267,0.141,0.049,0.121,0.423,0.506,0.345,0.397,0.874,0.015,0.611,0.357
2015,Pablo Prigioni,PG,2.7,6.9,0.399,20.5,0.272,0.118,0.048,0.053,0.053,0.728,0.548,0.343,0.471,0.807,0,0.157,0.308
2015,Patrick Beverley,PG,4.3,11.1,0.383,16.6,0.393,0.179,0.145,0.038,0.032,0.607,0.426,0.356,0.27,0.939,0.002,0.399,0.38
2015,Patrick Patterson,PF,4,8.9,0.449,16.4,0.471,0.159,0.144,0.095,0.073,0.529,0.536,0.371,0.533,1,0.017,0.353,0.41
2015,Patty Mills,PG,5.8,15.1,0.381,18.6,0.458,0.122,0.063,0.057,0.217,0.542,0.429,0.341,0.515,0.855,0,0.253,0.37
2015,Pau Gasol,PF,7.7,15.5,0.494,8.8,0.977,0.319,0.251,0.167,0.241,0.023,0.495,0.462,0.609,1,0.049,0.808,0.524
2015,Paul Millsap,PF,6.7,14,0.476,9.8,0.768,0.377,0.214,0.086,0.09,0.232,0.513,0.356,0.59,0.948,0.057,0.241,0.442
2015,Paul Pierce,SF,5.5,12.3,0.447,16.6,0.538,0.197,0.056,0.111,0.174,0.462,0.496,0.389,0.571,1,0.02,0.191,0.431
2015,Pero Antić,C,3.7,10.3,0.365,17.3,0.416,0.24,0.034,0.037,0.105,0.584,0.455,0.301,0.714,1,0.02,0.173,0.167
2015,Phil Pressey,PG,3.8,10.4,0.368,13.4,0.626,0.328,0.121,0.057,0.121,0.374,0.44,0.246,0.146,0.5,0,0.046,0
2015,Quincy Acy,PF,4.3,9.3,0.459,12.4,0.819,0.296,0.094,0.133,0.296,0.181,0.494,0.3,0.724,1,0.106,0.383,0.261
2015,Quincy Pondexter,SF-SG,3.8,9,0.421,16.1,0.454,0.242,0.101,0.047,0.065,0.546,0.478,0.373,0.629,0.912,0.038,0.414,0.465
2015,Rajon Rondo,PG,4.9,11.5,0.426,10.9,0.867,0.309,0.205,0.06,0.293,0.133,0.444,0.314,0.262,0.778,0.006,0.326,0.357
2015,Ramon Sessions,PG,3.8,10.1,0.374,9.8,0.82,0.308,0.296,0.093,0.123,0.18,0.387,0.317,0.443,0.789,0.009,0.183,0.364
2015,Randy Foye,SG,4.9,13.3,0.368,20,0.346,0.1,0.087,0.02,0.139,0.654,0.388,0.357,0.259,0.819,0.002,0.198,0.404
2015,Rasual Butler,SF,5.2,12.4,0.422,17.3,0.545,0.141,0.066,0.104,0.234,0.455,0.45,0.387,0.685,0.934,0.043,0.426,0.41
2015,Ray McCallum,PG,5.2,11.8,0.438,11.5,0.764,0.313,0.177,0.106,0.168,0.236,0.479,0.306,0.355,0.794,0.03,0.441,0.245
2015,Reggie Jackson,PG,6.9,15.8,0.434,12.1,0.758,0.271,0.197,0.119,0.171,0.242,0.477,0.299,0.131,0.486,0.024,0.091,0.227
2015,Reggie Jackson,PG,6.4,14.8,0.432,13,0.726,0.236,0.186,0.099,0.205,0.274,0.49,0.278,0.146,0.5,0.03,0.114,0.222
2015,Richard Jefferson,SF,4.2,9.4,0.444,14.6,0.522,0.253,0.136,0.04,0.093,0.478,0.462,0.426,0.577,0.924,0.08,0.413,0.438
2015,Robert Covington,SF,5.5,13.9,0.396,17,0.41,0.206,0.112,0.033,0.058,0.59,0.426,0.374,0.576,0.91,0.012,0.188,0.405
2015,Robert Sacre,C,4,9.7,0.412,9.9,0.997,0.157,0.301,0.297,0.242,0.003,0.413,0,0.683,NA,0.029,0,NA
2015,Robin Lopez,C,5.1,9.6,0.535,4.5,0.998,0.542,0.286,0.098,0.071,0.002,0.537,0,0.705,NA,0.094,0,NA
2015,Rodney Hood,SG,5.2,12.7,0.414,16.4,0.545,0.128,0.182,0.099,0.136,0.455,0.456,0.365,0.323,0.855,0.016,0.206,0.286
2015,Rodney Stuckey,PG,6.4,14.5,0.44,12.1,0.813,0.257,0.166,0.156,0.233,0.187,0.452,0.39,0.39,0.8,0.001,0.305,0.442
2015,Roy Hibbert,C,5.9,13.3,0.446,8.5,0.997,0.22,0.394,0.172,0.211,0.003,0.448,0,0.603,NA,0.049,0,NA
2015,Rudy Gay,SF,7.6,16.7,0.455,11.8,0.803,0.203,0.264,0.167,0.168,0.197,0.479,0.359,0.312,0.734,0.06,0.223,0.347
2015,Rudy Gobert,C,4.3,7.1,0.604,1.7,0.995,0.789,0.185,0.007,0.014,0.005,0.607,0,0.597,NA,0.344,0,NA
2015,Russell Westbrook,PG,9.8,23,0.426,11.3,0.804,0.349,0.103,0.17,0.183,0.196,0.457,0.299,0.185,0.512,0.036,0.052,0.267
2015,Ryan Anderson,PF,6.3,15.7,0.399,16.5,0.508,0.214,0.092,0.082,0.119,0.492,0.457,0.34,0.379,0.943,0.01,0.148,0.34
2015,Ryan Kelly,PF,3,9,0.337,15.9,0.566,0.146,0.142,0.152,0.126,0.434,0.337,0.336,0.678,0.978,0.029,0.216,0.552
2015,Serge Ibaka,PF,6.4,13.4,0.476,13.9,0.739,0.202,0.127,0.118,0.291,0.261,0.511,0.376,0.741,0.987,0.064,0.18,0.405
2015,Shabazz Napier,PG,3.1,8.1,0.382,18.1,0.482,0.154,0.061,0.053,0.215,0.518,0.4,0.364,0.182,0.791,0,0.254,0.367
2015,Shane Larkin,PG,3.6,8.3,0.433,12.9,0.731,0.282,0.148,0.086,0.215,0.269,0.481,0.302,0.474,0.8,0,0.086,0.2
2015,Shaun Livingston,PG,4.9,9.7,0.5,8.3,0.995,0.27,0.237,0.417,0.071,0.005,0.503,0,0.46,NA,0.111,0,NA
2015,Shawn Marion,SF,3.9,8.7,0.446,7.6,0.828,0.404,0.315,0.094,0.015,0.172,0.484,0.261,0.766,1,0.101,0.761,0.286
2015,Shawne Williams,SF,4,9.9,0.403,18.3,0.407,0.157,0.033,0.057,0.16,0.593,0.467,0.36,0.632,0.984,0.01,0.483,0.36
2015,Shelvin Mack,PG,5.1,12.6,0.401,15.4,0.565,0.199,0.137,0.092,0.137,0.435,0.467,0.315,0.442,0.8,0,0.165,0.476
2015,Solomon Hill,SF,3.8,9.6,0.396,12,0.672,0.352,0.142,0.084,0.095,0.328,0.43,0.327,0.35,0.971,0.06,0.346,0.375
2015,Spencer Hawes,PF,4.6,11.7,0.393,14.8,0.576,0.198,0.193,0.07,0.116,0.424,0.452,0.313,0.759,1,0.031,0.165,0.276
2015,Stephen Curry,PG,9,18.5,0.487,17.1,0.518,0.186,0.098,0.072,0.163,0.482,0.528,0.443,0.332,0.584,0.003,0.122,0.557
2015,Steve Blake,PG,2.9,7.7,0.373,21.7,0.33,0.067,0.04,0.058,0.165,0.67,0.417,0.352,0.333,0.753,0,0.288,0.444
2015,Steven Adams,C,4.4,8.1,0.544,2.9,0.995,0.604,0.351,0.038,0.003,0.005,0.547,0,0.65,NA,0.213,0,NA
2015,Taj Gibson,PF,5.4,10.8,0.502,5.1,1,0.555,0.198,0.168,0.081,0,0.502,NA,0.717,NA,0.144,NA,NA
2015,Tarik Black,C,4.7,8.2,0.575,3,0.996,0.692,0.238,0.018,0.048,0.004,0.577,0,0.643,NA,0.231,0,NA
2015,Tayshaun Prince,SF,4.6,10.4,0.44,13.6,0.833,0.177,0.149,0.157,0.351,0.167,0.436,0.463,0.596,0.968,0.03,0.701,0.511
2015,Terrence Ross,SF,5.3,13,0.41,17.5,0.482,0.134,0.094,0.104,0.15,0.518,0.452,0.372,0.579,0.931,0.05,0.346,0.407
2015,Thabo Sefolosha,SF,3.8,9.2,0.418,10.8,0.687,0.418,0.124,0.04,0.1,0.313,0.462,0.321,0.684,0.96,0.044,0.551,0.326
2015,Thaddeus Young,PF,6.7,14.3,0.466,8.1,0.881,0.4,0.277,0.08,0.124,0.119,0.484,0.33,0.557,0.921,0.03,0.165,0.263
2015,Thomas Robinson,PF,5.7,11.7,0.485,5.5,0.992,0.565,0.204,0.092,0.131,0.008,0.488,0,0.563,NA,0.123,0,NA
2015,Tiago Splitter,C,5.9,10.6,0.558,2.7,1,0.624,0.356,0.017,0.003,0,0.558,NA,0.692,NA,0.043,NA,NA
2015,Tim Duncan,C,6.8,13.2,0.512,6.9,0.991,0.355,0.353,0.138,0.144,0.009,0.514,0.286,0.739,1,0.057,0.286,1
2015,Tim Hardaway Jr.,SG,6,15.4,0.389,16.9,0.506,0.191,0.093,0.059,0.163,0.494,0.435,0.342,0.519,0.893,0.015,0.192,0.279
2015,Timofey Mozgov,C,5.5,10,0.555,4.5,0.989,0.597,0.212,0.065,0.115,0.011,0.557,0.333,0.756,1,0.253,0.833,0.4
2015,Tobias Harris,SF,6.7,14.4,0.466,11.5,0.748,0.296,0.201,0.115,0.136,0.252,0.5,0.364,0.558,0.966,0.052,0.427,0.451
